word,event,period,sentence,timestamp
brat,brat-album,after,"It’s a rare raw few seconds in Aidan Zamiri’s clever and knowing satire of 21st-century pop stardom, which wonders what would have happened if the singer had lost her head after the success of her 2024 album Brat.",2026-02-04T16:53:50Z
brat,brat-album,after,"When Charli xcx says her first new material in more than a year is “something entirely new, entirely opposite” to the sound she pursued on the era-defining Brat, she isn’t joking.",2025-11-11T11:22:56Z
brat,brat-album,after,"Taken from the soundtrack to director Emerald Fennell’s forthcoming adaptation of Wuthering Heights, the darkly gothic House bears almost no relation in sound or mood to the contents of Brat: it was, she says, inspired by John Cale’s description of the sound of his old mob the Velvet Underground as “elegant and brutal”.",2025-11-11T11:22:56Z
brat,brat-album,after,"In 2024’s Brat, she made an album you could genuinely call era-defining without fear of embarrassment: if an album makes an impact on the US presidential campaign and its title ends up refashioned as an adjective in the Collins English Dictionary, then it’s definitely era-defining.",2026-02-13T14:45:18Z
brat,brat-album,after,"Certainly, dark, small-g gothic and bearing the influence of Nine Inch Nails, House sounds almost nothing like the music on Brat.",2026-02-13T14:45:18Z
brat,brat-album,after,One thing Wuthering Heights really has in common with Brat is a sense of bold self-assurance.,2026-02-13T14:45:18Z
brat,brat-album,during,"On Brat, Charli xcx’s zeitgeist-lassoing sixth album, its creator brooded on her chronically underrated status.",2024-10-11T04:00:42Z
brat,brat-album,during,Brat mussed up Charli’s cult sound – a harsh and excessively artificial strain of dance-pop – and paired it with lyrics that ricocheted between euphoric swagger and eye-wateringly candid vulnerability.,2024-10-11T04:00:42Z
brat,brat-album,during,"Brat, which hit No 3 hit on the US chart when it was released in June, became a bona fide commercial hit and a cultural juggernaut – thanks in part to an ingeniously meme-friendly marketing campaign (its cut-through best exemplified by the Kamala Harris campaign co-opting the artwork).",2024-10-11T04:00:42Z
brat,brat-album,during,"While riding this wave of publicity and adoration, Charli has somehow found time to capitalise on it with a remix album, named with the same wryly under-crafted sensibility that defined Brat’s lyrics.",2024-10-11T04:00:42Z
brat,brat-album,during,"Brat And It’s Completely Different But Also Still Brat isn’t simply a slightly jazzed-up version of the original record; as per the title, many tracks have had a complete overhaul.",2024-10-11T04:00:42Z
brat,brat-album,during,"It’s even more thrilling than Brat 1.0 – not because it’s an objective improvement (although it is often more subtle and sophisticated and, occasionally, more gratifyingly brutal) – but because it offers undeniable proof that Charli and her collaborators, foremost among them producer AG Cook, are in their imperial phase: they’ve got ideas coming out of their ears, and they’re all good ones.",2024-10-11T04:00:42Z
brat,brat-album,during,"On Rewind, now rebooted as a nostalgia trip for the pre-Brat days, Charli laments the ugly, hollow impulses stardom encourages: “Wanna see my face all up in the press / When I don’t sometimes I get a little depressed.” In one sense, this is a victory lap: Charli is a self-proclaimed party girl and judging by the guest list (other collaborators include Billie Eilish, Troye Sivan and the 1975) this transcendently fun and cool collection is the year’s hottest ticket.",2024-10-11T04:00:42Z
brat,brat-album,after,"Imagine Alice, she of Wonderland fame, but in her Charli xcx-inspired Brat era and with a wardrobe handmade by the finest seamstresses in Paris.",2025-01-27T20:10:24Z
brat,brat-album,after,But is it Brat?,2024-11-28T10:03:48Z
brat,brat-album,after,"This is the opening night of the Brat tour, after all.",2024-11-28T10:03:48Z
brat,brat-album,after,"The setlist is mostly Brat-focused, bulldozing through 360, Von Dutch and Rewind in a hedonistic rush.",2024-11-28T10:03:48Z
brat,brat-album,after,"Perpetually half-cut and lusty, open about her messy failings (“I like the bizarre type, the lowlife … God, I love a hopeless bastard,” she sings of her taste in men on Red Flag), Kesha could make a fair claim to be a godmother of Brat.",2025-07-03T11:00:51Z
brat,brat-album,after,"Will win Beyoncé Should win Kendrick Lamar Album of the year André 3000 – New Blue Sun Beyoncé – Cowboy Carter Sabrina Carpenter – Short N’ Sweet Charli xcx – Brat Jacob Collier – Djesse Vol 4 Billie Eilish – Hit Me Hard and Soft Chappell Roan – The Rise and Fall of a Midwestern Princess Taylor Swift – The Tortured Poets Department For the same reason, I think Beyoncé will triumph in the AOTY category.",2025-01-29T12:00:06Z
brat,brat-album,after,"Brat is of course only the album title here to pass into the cultural lexicon – and to my mind, its emotional extremity makes it the best here – but electro-pop like this has never done well in this category.",2025-01-29T12:00:06Z
brat,brat-album,after,"Given Brat’s success and Apple’s virality, you might expect Charli xcx to walk this in her catwalk-swaggering, spit-slurping manner, but this is formidable company.",2025-01-29T12:00:06Z
brat,brat-album,after,"A year ago, Sydney’s Centennial Park was overtaken by an abrasive Brat green as Laneway punters partied with headliner Charli xcx – but in 2026, the mood was more pink princess.",2026-02-09T02:52:15Z
brat,brat-album,after,"And whereas 2025’s Sydney crowd lacked a little heat as the Brat pack conserved energy, this year didn’t feel like people were playing a waiting game.",2026-02-09T02:52:15Z
brat,brat-album,during,"As someone who was two years old at their zenith, I’ve only ever known the Brat Pack as a past buzzword: a gaggle of then-young American actors who became a collective cultural phenomenon before just as quickly dispersing into a very different array of career fortunes.",2024-06-29T07:00:47Z
brat,brat-album,during,"The Brat Pack was defined in 1985 by a pair of coming-of-age films, The Breakfast Club and St Elmo’s Fire — one about high-schoolers, one about college grads, though made months apart with heavily overlapping casts.",2024-06-29T07:00:47Z
brat,brat-album,during,"But you can see how their cumulative impact made many excited about the healthy good looks and not-quite-adult charm of actors like Ally Sheedy, Emilio Estevez and Judd Nelson — and also how their slick immaturity led the less converted to embrace the somewhat unflattering “Brat Pack” term.",2024-06-29T07:00:47Z
brat,brat-album,during,"“It didn’t represent us, but I don’t know if I took it as personally as you did,” shrugs erstwhile Brat Packer Demi Moore — perhaps because she went on to far greater success and celebrity in the 90s than any of the rest (and, with Cannes phenomenon The Substance ahead, has a comeback afoot).",2024-06-29T07:00:47Z
brat,brat-album,during,"Interviewing journalist David Blum, who coined the “Brat Pack” term in a rather critical New York magazine profile, McCarthy angles for some kind of mea culpa and comes up dry.",2024-06-29T07:00:47Z
brat,brat-album,during,"Outside the aforementioned titles, there isn’t a concrete set of films defining the Brat Pack phenomenon.",2024-06-29T07:00:47Z
brat,brat-album,during,"Hughes’s directorial debut, Sixteen Candles, surely counts: a star-making vehicle for quintessential Brat Packer Molly Ringwald, whose poignantly gangly performance as a teen tiptoeing into first love gives the film a spine.",2024-06-29T07:00:47Z
brat,brat-album,during,"(No Brat Pack albatross for her onscreen love interest Michael Schoeffling: perhaps wisely, he quit acting at 30 to become a woodworker.) If Hughes’s movies still warm a lot of Gen-X hearts, nobody much remembers such films from the era’s wane as About Last Night — a yuppie romcom heavily sanded down from a David Mamet play, starring Moore and Lowe — or the 1988 Ringwald-McCarthy reunion Fresh Horses, which tried to shift the youthful romantic blush of Pretty in Pink into moodier, more solemnly angsty terrain.",2024-06-29T07:00:47Z
brat,brat-album,during,"Still, some Brat Packers would move on to better things — even if only Moore, thanks to the still-irresistible Ghost, scored a later hit so big it recalibrated her star image.",2024-06-29T07:00:47Z
brat,brat-album,during,Some Brat Packers were meant to be character actors all along.,2024-06-29T07:00:47Z
brat,brat-album,during,"As Charli xcx declared last week, brat summer is officially over.",2024-09-08T12:00:46Z
brat,brat-album,during,"While summer has been defined by brat’s hedonism, a more goth autumn – season of mist and mellow pumpkin spice lattes – feels like a natural progression.",2024-09-08T12:00:46Z
brat,brat-album,during,"There’s an element of death and sadness to that which feels very goth,” said Weinstock, also pointing out the crossovers: “Both brat and goth are about sticking two fingers up to the establishment and leaning towards a slightly darker aesthetic.",2024-09-08T12:00:46Z
brat,brat-album,during,"Brat is very brazen and I think that speaks to the 80s notion of goth, which was about shocking and confronting people sartorially and in the way you carried yourself.” But, she said, there is one important difference: “Where brat was a moment, goth is a way of life.”",2024-09-08T12:00:46Z
brat,brat-album,after,"The singer Charli xcx is, by her own admission, a workaholic – no sooner had she released Brat, the most dominant pop album and aesthetic of 2024, than she began work on its sequel, dropped just four months later.",2025-09-04T21:00:04Z
brat,brat-album,after,"Filmed over a few weeks in Warsaw, Poland, in August 2024, in the heat of Brat summer, Erupcja seems, on paper, like a sensible step for a pop star making her first foray into movies.",2025-09-04T21:00:04Z
brat,brat-album,after,"The concert by the woman whose album redefined the word brat was a flashy stunt, exhibiting the digital bank’s determination to cleanse a controversy-dogged image and snare young customers, before what could be a blockbuster UK stock market float.",2024-11-24T14:00:12Z
brat,brat-album,after,"Most have us have long moved on from “brat summer”, when, sparked by Charli xcx’s album of the same name, wearing slime green and embracing your inner messiness was on trend.",2024-11-01T06:01:38Z
brat,brat-album,after,"But the lexicographers at Collins dictionary are still firmly in their brat era, naming it their 2024 word of the year.",2024-11-01T06:01:38Z
brat,brat-album,after,"Though Collins already defined “brat” as “someone, especially a child”, who “behaves badly or annoys you”, it has been selected as word of the year because of its new definition: “characterised by a confident, independent, and hedonistic attitude”.",2024-11-01T06:01:38Z
brat,brat-album,after,"“‘Brat’ has become one of the most talked about words of 2024,” Collins said.",2024-11-01T06:01:38Z
brat,brat-album,after,It “resonated with people globally and ‘brat summer’ established itself as an aesthetic and a way of life”.,2024-11-01T06:01:38Z
brat,brat-album,after,Brat tops a list of 10 words chosen by the dictionary publisher which represent 2024.,2024-11-01T06:01:38Z
brat,brat-album,after,"With many of this year’s notable words being popularised by generations Z and Alpha, we can confidently say this is the most ‘brat’ word of the year list ever!” Collins dictionary monitors its 20bn-word database along with a range of media sources to create an annual list that aims to “reflect our ever-evolving language and the preoccupations of those who use it”.",2024-11-01T06:01:38Z
brat,brat-album,after,"The words on the list tend to be a mixture of completely new words and existing terms that have been particularly notable that year – “lockdown” was the word of the year in 2020, for example – or ones that have developed additional meanings, such as brat.",2024-11-01T06:01:38Z
brat,brat-album,after,"Charli xcx released her sixth album, Brat, on 7 June 2024.",2025-10-03T07:00:29Z
brat,brat-album,after,"In the song, Charli laid bare her anxieties about their relationship and admitted: “Sometimes I think you might hate me.” Exactly two weeks later came the Girl, So Confusing Featuring Lorde remix, brokered by the pair over text and voice note in the days after Brat came out.",2025-10-03T07:00:29Z
brat,brat-album,after,"On the Brat song Sympathy Is a Knife, Charli sang about how anxious she felt being around Swift when the latter was briefly dating 1975 frontman Matty Healy in early 2023; Charli was dating (and has since married) the band’s drummer/producer George Daniel.",2025-10-03T07:00:29Z
brat,brat-album,after,"“That’s how much it hurts,” she sings, somewhat unconvincingly given that she’s bothered to write a song about it several pop light years later – and given that in June 2024, in the week Brat set Sympathy Is a Knife loose, it was widely perceived that Swift released six new UK-exclusive deluxe reissues of her latest album, The Tortured Poets Department (largely about the short-lived Healy fling), in order to prevent Brat from debuting at No 1 (a move she previously pulled on Billie Eilish in the US).",2025-10-03T07:00:29Z
brat,brat-album,after,"“A good example of this is the most ubiquitous design of last summer, which is the green Charli xcx Brat album cover.",2025-08-19T11:42:31Z
brat,brat-album,after,"But the only one that stands out is the block of green.” It’s hard to equate selling 50 tickets to a fringe show with a multimillion-pound marketing campaign, but the Brat influence can be seen on the streets of Edinburgh this year.",2025-08-19T11:42:31Z
brat,brat-album,during,"After brat summer, we are now in demure autumn.",2024-10-11T09:01:44Z
brat,brat-album,during,Summer’s vibe was brat; autumn’s is demure.,2024-10-11T09:01:44Z
brat,brat-album,during,The brat vibe – sparked by the Charli xcx album of the same name – was about being real and a bit messy.,2024-10-11T09:01:44Z
brat,brat-album,during,"Brat was wearing lime green, which suits absolutely no one but makes it easy for your friends to find you in a festival crowd.",2024-10-11T09:01:44Z
brat,brat-album,during,Losing your phone is very brat.,2024-10-11T09:01:44Z
brat,brat-album,during,"The northern hemisphere may have declared the end of brat summer, but it is now coming to Australia and New Zealand: Charli xcx is headlining the 2025 Laneway festival.",2024-10-09T00:04:41Z
brat,brat-album,during,"The British pop star’s inclusion in the lineup had been feverishly speculated after Laneway billboards in the style of the cover of Brat, Charli xcx’s latest album, appeared in cities around Australia.",2024-10-09T00:04:41Z
brat,brat-album,during,"After it became the most talked about album of the year, Brat’s lime-green hue was widely co-opted, including by Kamala Harris’s presidential campaign.",2024-10-09T00:04:41Z
brat,brat-album,during,A spokesperson for Laneway said that several Australian landmarks “will turn Brat green” this week to promote Charli xcx’s appearance at the festival.,2024-10-09T00:04:41Z
brat,brat-album,after,"In the coming months, she suggested, “Turnstile summer” would replace her ubiquitous “Brat summer”.",2025-06-05T11:01:06Z
brat,brat-album,after,"In depth: 36 things to ditch in 2025 Brat everything Not so much the original coinage by Charli xcx and its sharp-eyed description of a certain chaotic hedonism, especially among young women; more the way it got grafted on to many, many other things that are in no way chaotically hedonistic, in order to make you look at them.",2024-12-25T06:45:03Z
brat,brat-album,after,I found several of these by Googling the stupidest phrases I could think of + “brat”.,2024-12-25T06:45:03Z
brat,brat-album,during,"Thursday Brat summer was officially declared over by the pop star Charli xcx this week, but nobody appears to have told Parisian schoolchildren.",2024-09-07T13:42:32Z
brat,brat-album,during,"Loudest of all were the collection of kids wearing T-shirts in Pantone 375C, AKA Brat Green.",2024-09-07T13:42:32Z
brat,brat-album,after,"Charli xcx continues her victory lap after the success of her zeitgeist-grabbing 2024 album Brat, winning songwriter of the year at the Ivor Novello awards, which honour the best in British and Irish songwriting and screen composition.",2025-05-22T19:00:08Z
brat,brat-album,after,"Brat marked a career high for the British pop artist, topping the UK charts and reaching No 3 in the US, and earning huge praise for Charli’s sardonic yet soul-baring lyrics.",2025-05-22T19:00:08Z
brat,brat-album,after,"Brat was also nominated for the Mercury prize, and for best album at the Ivor Novellos, but the latter was won by Berwyn for Who Am I.",2025-05-22T19:00:08Z
brat,brat-album,after,Was he just a spoilt Man U brat?,2026-01-21T09:00:56Z
brat,brat-album,during,"Set to a song from Charli xcx’s summer-defining album Brat, the choreography has taken over TikTok, late-night television and beyond.",2024-07-28T12:00:53Z
brat,brat-album,during,"It’s surely only a matter of time until Kamala Harris, who has adopted Brat as a campaign meme, films herself trying Apple out, too.",2024-07-28T12:00:53Z
brat,brat-album,during,"Heyer says her dance, like Brat, “follows a trend of less polished content on the internet”.",2024-07-28T12:00:53Z
brat,brat-album,during,"Charli described the brat ethos as “that girl who is a little messy … maybe says some dumb things sometimes … that girl who feels herself, but then also maybe has a breakdown, but parties through it.” Charli’s fans have dubbed this moment “brat summer”, which they say is about leaning away from the artifice of social media perfection and into a more hedonistic era.",2024-07-28T12:00:53Z
brat,brat-album,during,"“To me, brat summer means not giving a fuck, but it also means being kind,” Heyer said.",2024-07-28T12:00:53Z
brat,brat-album,during,"“Last summer was Barbie summer, and the color was pink, and this summer is brat green.",2024-07-28T12:00:53Z
brat,brat-album,during,"During Barbie, everyone was uplifting each other and wearing pink to the movie theater, and I almost feel like brat summer has the same sentiment.",2024-07-28T12:00:53Z
brat,brat-album,during,"When Charli wrote that “kamala IS brat,” she immediately transformed a run-of-the-mill politician in a steamed pant suit into a messy internet It-girlie.",2024-07-26T15:47:48Z
brat,brat-album,during,"Because, as we all know by now, brat – inspired by Charli’s most recent album – is more than a name, it’s a lifestyle.",2024-07-26T15:47:48Z
brat,brat-album,during,"After that followed the albums Charli (2019), How I’m Feeling Now (2020), Crash (2022), and eventually Brat (2024).",2024-07-26T15:47:48Z
brat,brat-album,during,"After its release, Brat quickly received universal critical acclaim – becoming one of Metacritic’s top 25 highest-rated albums of all time.",2024-07-26T15:47:48Z
brat,brat-album,during,"Ralph the raccoon is very demure, very mindful; the prairie dogs are poppin’; the bats are brat and Stilton the goat, in his mind at least, is the GOAT (that’s obviously Greatest Of All Time, sheesh).",2024-09-11T15:58:58Z
brat,brat-album,during,That’s why Kamala Harris’s campaign picking up on the term “brat summer” was a clever move.,2024-08-25T16:56:33Z
brat,brat-album,during,"Brat summer is an attitude that’s hard to describe, yet instantly understandable to those in the know.",2024-08-25T16:56:33Z
brat,brat-album,during,It was brat summer when my friend and I went to our local restaurant just for cheesy chips – and now it’s brat summer when Kamala fights for abortion rights.,2024-08-25T16:56:33Z
brat,brat-album,during,"Referencing things like brat summer among friends establishes a very specific mutual understanding that has developed over months of conversation, both online and face-to-face.",2024-08-25T16:56:33Z
brat,brat-album,after,"Alexi Duggins A Knight of the Seven Kingdoms 9pm, Sky Atlantic Things inevitably start to get grisly in the lively Game of Thrones prequel, as the tourney begins – and entitled brat Aerion Targaryen takes to his horse.",2026-02-02T06:20:48Z
brat,brat-album,during,"A brat, said Charli xcx – describing not so much her album, Brat, as the spirit of brat – has a “pack of cigs, a Bic lighter and a strappy white top with no bra”.",2024-07-16T04:00:10Z
brat,brat-album,during,"This is “brat summer” – not to be confused with rat girl summer (2023, a TikTok trend centred on living like a rat), which itself was a verbal variation on hot girl summer (which was, according to the journalist Jasmine Fox-Suliaman in 2021, “about embodying self-love, a positive body image, healthy boundaries and relationships, self-actualisation and, of course, sultry style choices”).",2024-07-16T04:00:10Z
brat,brat-album,during,"Brat, neither a social media nor a consumer creation, is different; perhaps because it actually means something.",2024-07-16T04:00:10Z
brat,brat-album,during,"A brat is a girl, but it’s a self-defining category – it is what you make it – so it doesn’t have to be.",2024-07-16T04:00:10Z
brat,brat-album,during,“Charli xcx feels like a Dionysian agent for being more unhinged.” Brat is also a colour – slime green – and fashion houses and high-end retailers have vied to release the most convincing “green edit”.,2024-07-16T04:00:10Z
brat,brat-album,during,"There is no brat merchandise, so self-made versions of it are flourishing: from T-shirts in that incredibly simple typeface to nail art, caps and lighters.",2024-07-16T04:00:10Z
brat,brat-album,during,"Marketing experts have praised the “authenticity of the DIY vibe”, omitting to mention its wellspring, which is that you couldn’t create the look, sound or atmosphere of brat with merch: individuality isn’t a thing you can buy.",2024-07-16T04:00:10Z
brat,brat-album,during,"“Brat is a hyper-pop sound, using Auto-Tune explicitly as its own instrument, to make it sound more robotic.",2024-07-16T04:00:10Z
brat,brat-album,during,"If anyone wants to play a fun song, it’s usually from 2008.” It’s not a feminine ideal, brat, because it rejects the social surveillance that requires all young women to be the same way: but if it were, it would be a backlash against “clean girl” (this is crowdsourced from a number of 14- to 16-year-olds, most of whom wish to remain nameless).",2024-07-16T04:00:10Z
brat,brat-album,during,Brat retaliation is that you wear the same dress every day for a month and don’t shower.,2024-07-16T04:00:10Z
brat,brat-album,during,"“Women having to be these neat, feminine creatures.” It’s fine for a brat to also do pilates.",2024-07-16T04:00:10Z
brat,brat-album,during,"The brat is not interested in any of that; she has no fixed aesthetic, because she doesn’t consider her appearance to signify a static relationship with the world, on which she could be policed.",2024-07-16T04:00:10Z
brat,brat-album,during,"While that “strappy white top with no bra” line emphatically doesn’t mean “will sleep with anyone”, the brat has her own sexual destiny, which we could loosely describe as “sleeping with whoever she wants to”, and here she has roots in the ladette, the “new woman” of the 90s.",2024-07-16T04:00:10Z
brat,brat-album,during,"Furthermore, as Heisey points out: “Not to be too ‘I’m on Feeld’ [a dating site for ethical non-monogamy, polyamory, casual sex, kink and swinging] about it, but ‘brat’ predates the album as a term in the kink community, where it’s this interesting mix of submissive and badly behaved.",2024-07-16T04:00:10Z
brat,brat-album,during,"It’s like a traditionally submissive person deciding to have a little fun within that role – to make things harder for the people in charge, as it were.” Having said all that, Brat as an album “is not really sex-centred”, Higham says.",2024-07-16T04:00:10Z
brat,brat-album,during,"If you wanted to distil the brat look, it would be neither hiking boots nor feather boas, but it wouldn’t be as loose as “wear literally anything”, either.",2024-07-16T04:00:10Z
brat,brat-album,during,"Yet the brat trope and the alacrity of its adoption marks a real break with the cliche about Gen Z: that they’re the most clean living on record, both in terms of their sexual behaviour and their drug and alcohol use.",2024-07-16T04:00:10Z
brat,brat-album,during,"A brat might take cocaine, or might not.",2024-07-16T04:00:10Z
brat,brat-album,during,"What does a brat summer mean, for the condition of young women in society?",2024-07-16T04:00:10Z
brat,brat-album,during,"Trying to find ways to combat the constant surveillance – or find a way to enjoy oneself in spite of it – is not new, either, but brat summer is a fun iteration.” There have always been the tanks of conservatism, and there have always been free spirits sticking a flower in the gun barrel; but this time it’s not a flower, it’s a Bic lighter, and maybe that’ll liven things up a bit.",2024-07-16T04:00:10Z
brat,brat-album,during,"A brat It’s been four months since Charli xcx released her album Brat, which quickly became the mood of summer.",2024-10-24T16:00:03Z
brat,brat-album,during,If you don’t know what brat is by now then I’m afraid this is not the look for you – it would be like dressing up as Mia Wallace without seeing Pulp Fiction.,2024-10-24T16:00:03Z
